area_code,drug_type,level,episodes,dimension
405011114,Opioid,25-34,1,Age group
405011114,Opioid,65+,1,Age group
405011114,Psychostimulants,15-24,3,Age group
405011114,Psychostimulants,35-44,1,Age group
405011114,Psychostimulants,45-54,2,Age group
405011114,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,1,Age group
405011114,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,1,Age group
405011115,Alcohol,15-24,9,Age group
405011115,Alcohol,25-34,6,Age group
405011115,Alcohol,35-44,8,Age group
405011115,Alcohol,45-54,5,Age group
405011115,Alcohol,55-64,4,Age group
405011115,Alcohol,65+,5,Age group
405011115,All drug-related,0-14,1,Age group
405011115,All drug-related,15-24,22,Age group
405011115,All drug-related,25-34,18,Age group
405011115,All drug-related,35-44,19,Age group
405011115,All drug-related,45-54,11,Age group
405011115,All drug-related,55-64,10,Age group
405011115,All drug-related,65+,10,Age group
405011115,Analeptics and opioid receptor antagonists,35-44,1,Age group
405011115,Cannabinoids,0-14,1,Age group
405011115,Cannabinoids,15-24,1,Age group
405011115,Cannabinoids,25-34,1,Age group
405011115,Cannabinoids,35-44,1,Age group
405011115,Cannabinoids,45-54,1,Age group
405011115,Cannabinoids,55-64,1,Age group
405011115,Cannabinoids,65+,1,Age group
405011115,Hallucinogens,55-64,1,Age group
405011115,Multiple drug use,15-24,4,Age group
405011115,Multiple drug use,25-34,1,Age group
405011115,Multiple drug use,35-44,1,Age group
405011115,Multiple drug use,45-54,1,Age group
405011115,Multiple drug use,55-64,1,Age group
405011115,Non-opioid analgesic and antirheumatic,25-34,2,Age group
405011115,Non-opioid analgesic and antirheumatic,35-44,2,Age group
405011115,Non-opioid analgesic and antirheumatic,65+,1,Age group
405011115,Opioid,15-24,4,Age group
405011115,Opioid,35-44,4,Age group
405011115,Opioid,45-54,1,Age group
405011115,Opioid,55-64,1,Age group
405011115,Opioid,65+,1,Age group
405011115,Other,35-44,1,Age group
405011115,Psychostimulants,15-24,1,Age group
405011115,Psychostimulants,25-34,4,Age group
405011115,Psychostimulants,35-44,1,Age group
405011115,Psychostimulants,45-54,2,Age group
405011115,Psychostimulants,55-64,1,Age group
405011115,Psychostimulants,65+,2,Age group
405011115,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,2,Age group
405011115,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,3,Age group
405011115,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,1,Age group
405011115,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
405011115,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,1,Age group
405011115,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,1,Age group
405021116,Alcohol,15-24,6,Age group
405021116,Alcohol,25-34,7,Age group
405021116,Alcohol,35-44,7,Age group
405021116,Alcohol,45-54,2,Age group
405021116,Alcohol,55-64,2,Age group
405021116,Alcohol,65+,4,Age group
405021116,All drug-related,15-24,9,Age group
405021116,All drug-related,25-34,12,Age group
405021116,All drug-related,35-44,10,Age group
405021116,All drug-related,45-54,7,Age group
405021116,All drug-related,55-64,5,Age group
405021116,All drug-related,65+,7,Age group
405021116,Cannabinoids,45-54,1,Age group
405021116,Cannabinoids,55-64,1,Age group
405021116,Multiple drug use,15-24,1,Age group
405021116,Multiple drug use,25-34,1,Age group
405021116,Multiple drug use,35-44,1,Age group
405021116,Multiple drug use,45-54,1,Age group
405021116,Opioid,15-24,1,Age group
405021116,Opioid,55-64,1,Age group
405021116,Other,15-24,1,Age group
405021116,Other,55-64,1,Age group
405021116,Psychostimulants,25-34,3,Age group
405021116,Psychostimulants,45-54,1,Age group
405021116,Psychostimulants,65+,1,Age group
405021116,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
405021116,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,2,Age group
405021116,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,2,Age group
405021116,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,2,Age group
405021117,Alcohol,15-24,6,Age group
405021117,Alcohol,25-34,16,Age group
405021117,Alcohol,35-44,9,Age group
405021117,Alcohol,45-54,2,Age group
405021117,Alcohol,55-64,5,Age group
405021117,Alcohol,65+,1,Age group
405021117,All drug-related,15-24,12,Age group
405021117,All drug-related,25-34,31,Age group
405021117,All drug-related,35-44,21,Age group
405021117,All drug-related,45-54,10,Age group
405021117,All drug-related,55-64,8,Age group
405021117,All drug-related,65+,3,Age group
405021117,Analeptics and opioid receptor antagonists,15-24,1,Age group
405021117,Analeptics and opioid receptor antagonists,25-34,1,Age group
405021117,Cannabinoids,15-24,1,Age group
405021117,Cannabinoids,25-34,1,Age group
405021117,Cannabinoids,35-44,4,Age group
405021117,Cannabinoids,55-64,1,Age group
405021117,Cannabinoids,65+,1,Age group
405021117,Hallucinogens,45-54,2,Age group
405021117,Multiple drug use,25-34,4,Age group
405021117,Multiple drug use,45-54,1,Age group
405021117,Non-opioid analgesic and antirheumatic,25-34,1,Age group
405021117,Non-opioid analgesic and antirheumatic,35-44,1,Age group
405021117,Non-opioid analgesic and antirheumatic,45-54,1,Age group
405021117,Opioid,15-24,2,Age group
405021117,Opioid,25-34,1,Age group
405021117,Opioid,35-44,1,Age group
405021117,Opioid,55-64,1,Age group
405021117,Other,25-34,1,Age group
405021117,Psychostimulants,15-24,2,Age group
405021117,Psychostimulants,25-34,5,Age group
405021117,Psychostimulants,35-44,4,Age group
405021117,Psychostimulants,45-54,2,Age group
405021117,Psychostimulants,55-64,1,Age group
405021117,Psychostimulants,65+,1,Age group
405021117,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
405021117,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,2,Age group
405021117,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,2,Age group
405021118,Alcohol,15-24,13,Age group
405021118,Alcohol,25-34,16,Age group
405021118,Alcohol,35-44,11,Age group
405021118,Alcohol,45-54,6,Age group
405021118,Alcohol,55-64,2,Age group
405021118,Alcohol,65+,5,Age group
405021118,All drug-related,15-24,23,Age group
405021118,All drug-related,25-34,34,Age group
405021118,All drug-related,35-44,20,Age group
405021118,All drug-related,45-54,14,Age group
405021118,All drug-related,55-64,7,Age group
405021118,All drug-related,65+,9,Age group
405021118,Cannabinoids,15-24,3,Age group
405021118,Cannabinoids,25-34,3,Age group
405021118,Cannabinoids,35-44,2,Age group
405021118,Cannabinoids,45-54,1,Age group
405021118,Cannabinoids,65+,1,Age group
405021118,Hallucinogens,45-54,1,Age group
405021118,Inhalants,25-34,1,Age group
405021118,Multiple drug use,15-24,2,Age group
405021118,Multiple drug use,25-34,1,Age group
405021118,Multiple drug use,45-54,1,Age group
405021118,Multiple drug use,55-64,1,Age group
405021118,Multiple drug use,65+,1,Age group
405021118,Non-opioid analgesic and antirheumatic,25-34,2,Age group
405021118,Non-opioid analgesic and antirheumatic,35-44,1,Age group
405021118,Non-opioid analgesic and antirheumatic,45-54,2,Age group
405021118,Non-opioid analgesic and antirheumatic,65+,1,Age group
405021118,Opioid,15-24,1,Age group
405021118,Opioid,25-34,5,Age group
405021118,Opioid,35-44,1,Age group
405021118,Opioid,55-64,1,Age group
405021118,Other,45-54,1,Age group
405021118,Psychostimulants,15-24,3,Age group
405021118,Psychostimulants,25-34,4,Age group
405021118,Psychostimulants,35-44,4,Age group
405021118,Psychostimulants,45-54,1,Age group
405021118,Psychostimulants,55-64,1,Age group
405021118,Psychostimulants,65+,1,Age group
405021118,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,1,Age group
405021118,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
405021118,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
405021118,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,1,Age group
405021118,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,1,Age group
405021118,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,2,Age group
405021119,Alcohol,15-24,13,Age group
405021119,Alcohol,25-34,16,Age group
405021119,Alcohol,35-44,7,Age group
405021119,Alcohol,45-54,12,Age group
405021119,Alcohol,55-64,4,Age group
405021119,Alcohol,65+,5,Age group
405021119,All drug-related,0-14,1,Age group
405021119,All drug-related,15-24,26,Age group
405021119,All drug-related,25-34,34,Age group
405021119,All drug-related,35-44,27,Age group
405021119,All drug-related,45-54,18,Age group
405021119,All drug-related,55-64,13,Age group
405021119,All drug-related,65+,10,Age group
405021119,Anaesthetics,35-44,1,Age group
405021119,Cannabinoids,0-14,1,Age group
405021119,Cannabinoids,25-34,1,Age group
405021119,Cannabinoids,35-44,2,Age group
405021119,Cannabinoids,55-64,1,Age group
405021119,Hallucinogens,15-24,1,Age group
405021119,Inhalants,25-34,1,Age group
405021119,Inhalants,35-44,2,Age group
405021119,Multiple drug use,15-24,1,Age group
405021119,Multiple drug use,25-34,2,Age group
405021119,Multiple drug use,35-44,3,Age group
405021119,Multiple drug use,55-64,1,Age group
405021119,Multiple drug use,65+,2,Age group
405021119,Non-opioid analgesic and antirheumatic,15-24,2,Age group
405021119,Non-opioid analgesic and antirheumatic,35-44,1,Age group
405021119,Non-opioid analgesic and antirheumatic,45-54,1,Age group
405021119,Opioid,15-24,1,Age group
405021119,Opioid,25-34,4,Age group
405021119,Opioid,35-44,2,Age group
405021119,Opioid,45-54,2,Age group
405021119,Opioid,55-64,2,Age group
405021119,Opioid,65+,2,Age group
405021119,Other,15-24,1,Age group
405021119,Other,55-64,1,Age group
405021119,Psychostimulants,15-24,4,Age group
405021119,Psychostimulants,25-34,9,Age group
405021119,Psychostimulants,35-44,6,Age group
405021119,Psychostimulants,45-54,3,Age group
405021119,Psychostimulants,55-64,4,Age group
405021119,Psychostimulants,65+,1,Age group
405021119,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
405021119,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,1,Age group
405021119,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,3,Age group
405021119,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,1,Age group
405021119,Steroids or hormones,35-44,1,Age group
405031120,Alcohol,15-24,2,Age group
405031120,Alcohol,25-34,14,Age group
405031120,Alcohol,35-44,9,Age group
405031120,Alcohol,45-54,5,Age group
405031120,Alcohol,55-64,4,Age group
405031120,Alcohol,65+,4,Age group
405031120,All drug-related,15-24,14,Age group
405031120,All drug-related,25-34,20,Age group
405031120,All drug-related,35-44,19,Age group
405031120,All drug-related,45-54,14,Age group
405031120,All drug-related,55-64,8,Age group
405031120,All drug-related,65+,6,Age group
405031120,Cannabinoids,15-24,1,Age group
405031120,Cannabinoids,35-44,1,Age group
405031120,Cannabinoids,45-54,2,Age group
405031120,Multiple drug use,15-24,4,Age group
405031120,Multiple drug use,25-34,1,Age group
405031120,Multiple drug use,35-44,1,Age group
405031120,Multiple drug use,45-54,1,Age group
405031120,Multiple drug use,55-64,2,Age group
405031120,Multiple drug use,65+,2,Age group
405031120,Non-opioid analgesic and antirheumatic,25-34,1,Age group
405031120,Non-opioid analgesic and antirheumatic,35-44,1,Age group
405031120,Opioid,15-24,2,Age group
405031120,Opioid,35-44,1,Age group
405031120,Opioid,45-54,1,Age group
405031120,Other,15-24,1,Age group
405031120,Other,25-34,2,Age group
405031120,Psychostimulants,15-24,4,Age group
405031120,Psychostimulants,45-54,3,Age group
405031120,Psychostimulants,55-64,2,Age group
405031120,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
405031120,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,4,Age group
405031120,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
405031120,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,2,Age group
405031120,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,2,Age group
405031121,Alcohol,15-24,5,Age group
405031121,Alcohol,25-34,11,Age group
405031121,Alcohol,35-44,6,Age group
405031121,Alcohol,45-54,8,Age group
405031121,Alcohol,55-64,2,Age group
405031121,Alcohol,65+,3,Age group
405031121,All drug-related,0-14,1,Age group
405031121,All drug-related,15-24,12,Age group
405031121,All drug-related,25-34,23,Age group
405031121,All drug-related,35-44,10,Age group
405031121,All drug-related,45-54,10,Age group
405031121,All drug-related,55-64,5,Age group
405031121,All drug-related,65+,4,Age group
405031121,Cannabinoids,25-34,2,Age group
405031121,Multiple drug use,25-34,1,Age group
405031121,Multiple drug use,65+,1,Age group
405031121,Non-opioid analgesic and antirheumatic,25-34,2,Age group
405031121,Non-opioid analgesic and antirheumatic,55-64,1,Age group
405031121,Opioid,15-24,1,Age group
405031121,Opioid,35-44,1,Age group
405031121,Opioid,55-64,1,Age group
405031121,Psychostimulants,0-14,1,Age group
405031121,Psychostimulants,15-24,3,Age group
405031121,Psychostimulants,25-34,5,Age group
405031121,Psychostimulants,35-44,3,Age group
405031121,Psychostimulants,45-54,2,Age group
405031121,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,1,Age group
405031121,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,2,Age group
405031121,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,2,Age group
405031121,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,1,Age group
405031122,Alcohol,15-24,3,Age group
405031122,Alcohol,25-34,8,Age group
405031122,Alcohol,35-44,10,Age group
405031122,Alcohol,45-54,4,Age group
405031122,Alcohol,55-64,3,Age group
405031122,Alcohol,65+,2,Age group
405031122,All drug-related,15-24,9,Age group
405031122,All drug-related,25-34,20,Age group
405031122,All drug-related,35-44,13,Age group
405031122,All drug-related,45-54,11,Age group
405031122,All drug-related,55-64,7,Age group
405031122,All drug-related,65+,5,Age group
405031122,Cannabinoids,15-24,1,Age group
405031122,Cannabinoids,25-34,1,Age group
405031122,Cannabinoids,45-54,2,Age group
405031122,Hallucinogens,45-54,1,Age group
405031122,Non-opioid analgesic and antirheumatic,35-44,1,Age group
405031122,Opioid,15-24,2,Age group
405031122,Opioid,25-34,3,Age group
405031122,Opioid,45-54,1,Age group
405031122,Opioid,65+,1,Age group
405031122,Psychostimulants,15-24,3,Age group
405031122,Psychostimulants,25-34,7,Age group
405031122,Psychostimulants,35-44,2,Age group
405031122,Psychostimulants,45-54,1,Age group
405031122,Psychostimulants,55-64,1,Age group
405031122,Psychostimulants,65+,1,Age group
405031122,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,1,Age group
405031122,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,1,Age group
405031122,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
405031122,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,2,Age group
405031122,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,2,Age group
405031123,Alcohol,15-24,1,Age group
405031123,Alcohol,25-34,3,Age group
405031123,Alcohol,35-44,5,Age group
405031123,Alcohol,45-54,4,Age group
405031123,Alcohol,55-64,1,Age group
405031123,Alcohol,65+,1,Age group
405031123,All drug-related,15-24,2,Age group
405031123,All drug-related,25-34,7,Age group
405031123,All drug-related,35-44,12,Age group
405031123,All drug-related,45-54,7,Age group
405031123,All drug-related,55-64,1,Age group
405031123,All drug-related,65+,3,Age group
405031123,Anaesthetics,15-24,1,Age group
405031123,Anaesthetics,35-44,1,Age group
405031123,Cannabinoids,35-44,1,Age group
405031123,Multiple drug use,25-34,2,Age group
405031123,Multiple drug use,65+,1,Age group
405031123,Non-opioid analgesic and antirheumatic,35-44,1,Age group
405031123,Opioid,25-34,1,Age group
405031123,Opioid,35-44,2,Age group
405031123,Opioid,45-54,1,Age group
405031123,Psychostimulants,25-34,1,Age group
405031123,Psychostimulants,35-44,2,Age group
405031123,Psychostimulants,45-54,2,Age group
405031123,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,1,Age group
405041124,Alcohol,15-24,7,Age group
405041124,Alcohol,25-34,14,Age group
405041124,Alcohol,35-44,13,Age group
405041124,Alcohol,45-54,6,Age group
405041124,Alcohol,55-64,4,Age group
405041124,Alcohol,65+,1,Age group
405041124,All drug-related,15-24,17,Age group
405041124,All drug-related,25-34,32,Age group
405041124,All drug-related,35-44,29,Age group
405041124,All drug-related,45-54,14,Age group
405041124,All drug-related,55-64,10,Age group
405041124,All drug-related,65+,9,Age group
405041124,Anaesthetics,25-34,1,Age group
405041124,Cannabinoids,15-24,3,Age group
405041124,Cannabinoids,25-34,4,Age group
405041124,Cannabinoids,35-44,4,Age group
405041124,Cannabinoids,45-54,1,Age group
405041124,Cannabinoids,55-64,2,Age group
405041124,Cannabinoids,65+,2,Age group
405041124,Inhalants,25-34,1,Age group
405041124,Multiple drug use,15-24,1,Age group
405041124,Multiple drug use,35-44,3,Age group
405041124,Multiple drug use,45-54,2,Age group
405041124,Non-opioid analgesic and antirheumatic,55-64,1,Age group
405041124,Non-opioid analgesic and antirheumatic,65+,1,Age group
405041124,Opioid,25-34,4,Age group
405041124,Opioid,35-44,1,Age group
405041124,Opioid,45-54,3,Age group
405041124,Opioid,55-64,1,Age group
405041124,Opioid,65+,1,Age group
405041124,Other,15-24,1,Age group
405041124,Other,25-34,1,Age group
405041124,Other,35-44,1,Age group
405041124,Psychostimulants,15-24,2,Age group
405041124,Psychostimulants,25-34,4,Age group
405041124,Psychostimulants,35-44,4,Age group
405041124,Psychostimulants,65+,3,Age group
405041124,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,3,Age group
405041124,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,2,Age group
405041124,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,3,Age group
405041124,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,1,Age group
405041124,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,1,Age group
405041124,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
405041124,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,1,Age group
405041124,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,1,Age group
405041124,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,1,Age group
405041125,Alcohol,15-24,11,Age group
405041125,Alcohol,25-34,14,Age group
405041125,Alcohol,35-44,9,Age group
405041125,Alcohol,45-54,7,Age group
405041125,Alcohol,55-64,1,Age group
405041125,Alcohol,65+,4,Age group
405041125,All drug-related,0-14,1,Age group
405041125,All drug-related,15-24,21,Age group
405041125,All drug-related,25-34,29,Age group
405041125,All drug-related,35-44,24,Age group
405041125,All drug-related,45-54,13,Age group
405041125,All drug-related,55-64,11,Age group
405041125,All drug-related,65+,9,Age group
405041125,Cannabinoids,25-34,1,Age group
405041125,Cannabinoids,35-44,3,Age group
405041125,Cannabinoids,45-54,2,Age group
405041125,Cannabinoids,55-64,3,Age group
405041125,Hallucinogens,35-44,1,Age group
405041125,Multiple drug use,0-14,1,Age group
405041125,Multiple drug use,15-24,1,Age group
405041125,Multiple drug use,25-34,1,Age group
405041125,Multiple drug use,35-44,1,Age group
405041125,Multiple drug use,55-64,1,Age group
405041125,Multiple drug use,65+,2,Age group
405041125,Non-opioid analgesic and antirheumatic,15-24,1,Age group
405041125,Non-opioid analgesic and antirheumatic,35-44,1,Age group
405041125,Non-opioid analgesic and antirheumatic,45-54,1,Age group
405041125,Opioid,15-24,4,Age group
405041125,Opioid,25-34,5,Age group
405041125,Opioid,35-44,2,Age group
405041125,Opioid,45-54,1,Age group
405041125,Opioid,65+,1,Age group
405041125,Other,45-54,1,Age group
405041125,Psychostimulants,15-24,2,Age group
405041125,Psychostimulants,25-34,5,Age group
405041125,Psychostimulants,35-44,5,Age group
405041125,Psychostimulants,45-54,1,Age group
405041125,Psychostimulants,55-64,4,Age group
405041125,Psychostimulants,65+,1,Age group
405041125,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,2,Age group
405041125,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,1,Age group
405041125,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,2,Age group
405041125,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,2,Age group
405041125,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
405041125,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,1,Age group
405041125,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,1,Age group
405041126,Alcohol,0-14,1,Age group
405041126,Alcohol,15-24,6,Age group
405041126,Alcohol,25-34,7,Age group
405041126,Alcohol,35-44,5,Age group
405041126,Alcohol,45-54,10,Age group
405041126,Alcohol,55-64,3,Age group
405041126,Alcohol,65+,2,Age group
405041126,All drug-related,0-14,1,Age group
405041126,All drug-related,15-24,14,Age group
405041126,All drug-related,25-34,15,Age group
405041126,All drug-related,35-44,11,Age group
405041126,All drug-related,45-54,13,Age group
405041126,All drug-related,55-64,5,Age group
405041126,All drug-related,65+,3,Age group
405041126,Androgens and anabolic congeners,65+,1,Age group
405041126,Cannabinoids,25-34,2,Age group
405041126,Cannabinoids,55-64,1,Age group
405041126,Multiple drug use,15-24,3,Age group
405041126,Multiple drug use,35-44,1,Age group
405041126,Opioid,15-24,2,Age group
405041126,Opioid,25-34,3,Age group
405041126,Opioid,35-44,3,Age group
405041126,Opioid,55-64,1,Age group
405041126,Other,15-24,1,Age group
405041126,Psychostimulants,15-24,1,Age group
405041126,Psychostimulants,25-34,3,Age group
405041126,Psychostimulants,35-44,2,Age group
405041126,Psychostimulants,45-54,2,Age group
405041126,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,1,Age group
405041126,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,1,Age group
405041127,Alcohol,15-24,11,Age group
405041127,Alcohol,25-34,14,Age group
405041127,Alcohol,35-44,7,Age group
405041127,Alcohol,45-54,8,Age group
405041127,Alcohol,55-64,1,Age group
405041127,Alcohol,65+,5,Age group
405041127,All drug-related,15-24,23,Age group
405041127,All drug-related,25-34,29,Age group
405041127,All drug-related,35-44,18,Age group
405041127,All drug-related,45-54,13,Age group
405041127,All drug-related,55-64,4,Age group
405041127,All drug-related,65+,7,Age group
405041127,Anaesthetics,45-54,1,Age group
405041127,Cannabinoids,15-24,3,Age group
405041127,Cannabinoids,25-34,3,Age group
405041127,Cannabinoids,55-64,2,Age group
405041127,Multiple drug use,15-24,5,Age group
405041127,Multiple drug use,25-34,1,Age group
405041127,Multiple drug use,35-44,1,Age group
405041127,Non-opioid analgesic and antirheumatic,15-24,1,Age group
405041127,Non-opioid analgesic and antirheumatic,25-34,1,Age group
405041127,Non-opioid analgesic and antirheumatic,35-44,1,Age group
405041127,Non-opioid analgesic and antirheumatic,65+,1,Age group
405041127,Opioid,15-24,1,Age group
405041127,Opioid,25-34,4,Age group
405041127,Opioid,35-44,1,Age group
405041127,Opioid,45-54,1,Age group
405041127,Opioid,55-64,1,Age group
405041127,Psychostimulants,15-24,1,Age group
405041127,Psychostimulants,25-34,6,Age group
405041127,Psychostimulants,35-44,4,Age group
405041127,Psychostimulants,45-54,1,Age group
405041127,Psychostimulants,65+,1,Age group
405041127,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,1,Age group
405041127,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,1,Age group
405041127,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,1,Age group
405041127,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,3,Age group
405041127,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,1,Age group
405041128,Alcohol,0-14,2,Age group
405041128,Alcohol,15-24,9,Age group
405041128,Alcohol,25-34,15,Age group
405041128,Alcohol,35-44,14,Age group
405041128,Alcohol,45-54,9,Age group
405041128,Alcohol,55-64,9,Age group
405041128,Alcohol,65+,3,Age group
405041128,All drug-related,0-14,2,Age group
405041128,All drug-related,15-24,16,Age group
405041128,All drug-related,25-34,24,Age group
405041128,All drug-related,35-44,30,Age group
405041128,All drug-related,45-54,19,Age group
405041128,All drug-related,55-64,13,Age group
405041128,All drug-related,65+,8,Age group
405041128,Androgens and anabolic congeners,55-64,1,Age group
405041128,Cannabinoids,15-24,2,Age group
405041128,Cannabinoids,25-34,1,Age group
405041128,Cannabinoids,35-44,3,Age group
405041128,Cannabinoids,45-54,1,Age group
405041128,Multiple drug use,15-24,2,Age group
405041128,Multiple drug use,25-34,1,Age group
405041128,Multiple drug use,35-44,4,Age group
405041128,Non-opioid analgesic and antirheumatic,35-44,1,Age group
405041128,Non-opioid analgesic and antirheumatic,45-54,1,Age group
405041128,Non-opioid analgesic and antirheumatic,65+,1,Age group
405041128,Opioid,15-24,1,Age group
405041128,Opioid,25-34,3,Age group
405041128,Opioid,35-44,2,Age group
405041128,Other,55-64,1,Age group
405041128,Psychostimulants,15-24,1,Age group
405041128,Psychostimulants,25-34,2,Age group
405041128,Psychostimulants,35-44,3,Age group
405041128,Psychostimulants,45-54,5,Age group
405041128,Psychostimulants,55-64,1,Age group
405041128,Psychostimulants,65+,4,Age group
405041128,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,1,Age group
405041128,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
405041128,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,2,Age group
405041128,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
405041128,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,1,Age group
405041128,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,3,Age group
405041128,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,1,Age group
406011129,Alcohol,15-24,11,Age group
406011129,Alcohol,25-34,23,Age group
406011129,Alcohol,35-44,10,Age group
406011129,Alcohol,45-54,7,Age group
406011129,Alcohol,55-64,4,Age group
406011129,Alcohol,65+,5,Age group
406011129,All drug-related,15-24,24,Age group
406011129,All drug-related,25-34,35,Age group
406011129,All drug-related,35-44,24,Age group
406011129,All drug-related,45-54,17,Age group
406011129,All drug-related,55-64,6,Age group
406011129,All drug-related,65+,8,Age group
406011129,Analeptics and opioid receptor antagonists,25-34,1,Age group
406011129,Cannabinoids,15-24,2,Age group
406011129,Cannabinoids,25-34,1,Age group
406011129,Cannabinoids,35-44,2,Age group
406011129,Cannabinoids,55-64,1,Age group
406011129,Inhalants,45-54,1,Age group
406011129,Multiple drug use,15-24,1,Age group
406011129,Multiple drug use,65+,1,Age group
406011129,Non-opioid analgesic and antirheumatic,15-24,2,Age group
406011129,Non-opioid analgesic and antirheumatic,35-44,1,Age group
406011129,Opioid,15-24,3,Age group
406011129,Opioid,25-34,3,Age group
406011129,Opioid,35-44,3,Age group
406011129,Opioid,45-54,2,Age group
406011129,Other,25-34,1,Age group
406011129,Psychostimulants,15-24,2,Age group
406011129,Psychostimulants,25-34,3,Age group
406011129,Psychostimulants,35-44,6,Age group
406011129,Psychostimulants,45-54,5,Age group
406011129,Psychostimulants,55-64,1,Age group
406011129,Psychostimulants,65+,2,Age group
406011129,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,1,Age group
406011129,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,1,Age group
406011129,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,2,Age group
406011129,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,3,Age group
406011129,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,1,Age group
406011129,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,2,Age group
406011130,Alcohol,15-24,5,Age group
406011130,Alcohol,25-34,19,Age group
406011130,Alcohol,35-44,18,Age group
406011130,Alcohol,45-54,9,Age group
406011130,Alcohol,55-64,4,Age group
