area_code,area_name,population,seifa_quintile,remoteness,drug_type,episodes,rate_per_100k,financial_year
405041125,Moonta,11835,Q1 - most disadvantaged,Very Remote Australia,Non-opioid analgesic and antirheumatic,3,25.3,2024-25
405041125,Moonta,11835,Q1 - most disadvantaged,Very Remote Australia,Cannabinoids,9,76.0,2024-25
405041125,Moonta,11835,Q1 - most disadvantaged,Very Remote Australia,Other,1,8.4,2024-25
405041125,Moonta,11835,Q1 - most disadvantaged,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",5,42.2,2024-25
405041125,Moonta,11835,Q1 - most disadvantaged,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
405041125,Moonta,11835,Q1 - most disadvantaged,Very Remote Australia,Inhalants,0,0.0,2024-25
405041125,Moonta,11835,Q1 - most disadvantaged,Very Remote Australia,Anaesthetics,0,0.0,2024-25
405041125,Moonta,11835,Q1 - most disadvantaged,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
405041125,Moonta,11835,Q1 - most disadvantaged,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
405041125,Moonta,11835,Q1 - most disadvantaged,Very Remote Australia,All drug-related,108,912.5,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Alcohol,34,442.9,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Psychostimulants,8,104.2,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Opioid,9,117.2,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Hallucinogens,0,0.0,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Multiple drug use,4,52.1,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",1,13.0,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Non-opioid analgesic and antirheumatic,0,0.0,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Cannabinoids,3,39.1,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Other,1,13.0,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",1,13.0,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Steroids or hormones,0,0.0,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Inhalants,0,0.0,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Anaesthetics,0,0.0,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,Androgens and anabolic congeners,1,13.0,2024-25
405041126,Wallaroo,7676,Q2,Major Cities of Australia,All drug-related,62,807.7,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Alcohol,46,528.8,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Psychostimulants,13,149.4,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Opioid,8,92.0,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Hallucinogens,0,0.0,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Multiple drug use,7,80.5,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,23.0,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Non-opioid analgesic and antirheumatic,4,46.0,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Cannabinoids,8,92.0,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Other,0,0.0,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",5,57.5,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Steroids or hormones,0,0.0,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Inhalants,0,0.0,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Anaesthetics,1,11.5,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
405041127,Yorke Peninsula - North,8699,Q3,Inner Regional Australia,All drug-related,94,1080.6,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Alcohol,61,451.8,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Psychostimulants,16,118.5,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Opioid,6,44.4,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Hallucinogens,0,0.0,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Multiple drug use,7,51.8,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",4,29.6,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Non-opioid analgesic and antirheumatic,3,22.2,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Cannabinoids,7,51.8,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Other,1,7.4,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",6,44.4,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Steroids or hormones,0,0.0,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Inhalants,0,0.0,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Anaesthetics,0,0.0,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,Androgens and anabolic congeners,1,7.4,2024-25
405041128,Yorke Peninsula - South,13501,Q4,Outer Regional Australia,All drug-related,112,829.6,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Alcohol,60,577.7,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Psychostimulants,19,182.9,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Opioid,11,105.9,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Hallucinogens,0,0.0,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Multiple drug use,2,19.3,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,19.3,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Non-opioid analgesic and antirheumatic,3,28.9,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Cannabinoids,6,57.8,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Other,1,9.6,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",8,77.0,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Steroids or hormones,0,0.0,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Inhalants,1,9.6,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Anaesthetics,0,0.0,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Analeptics and opioid receptor antagonists,1,9.6,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
406011129,Ceduna,10386,Q5 - least disadvantaged,Remote Australia,All drug-related,114,1097.6,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Alcohol,58,530.2,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Psychostimulants,15,137.1,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Opioid,9,82.3,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Hallucinogens,1,9.1,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Multiple drug use,12,109.7,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",8,73.1,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Non-opioid analgesic and antirheumatic,6,54.8,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Cannabinoids,11,100.5,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Other,3,27.4,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",9,82.3,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Inhalants,0,0.0,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Anaesthetics,0,0.0,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
406011130,Eyre Peninsula,10940,Q1 - most disadvantaged,Very Remote Australia,All drug-related,132,1206.6,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Alcohol,55,434.0,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Psychostimulants,24,189.4,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Opioid,16,126.3,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Hallucinogens,2,15.8,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Multiple drug use,8,63.1,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",8,63.1,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Non-opioid analgesic and antirheumatic,6,47.3,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Cannabinoids,10,78.9,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Other,1,7.9,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",5,39.5,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Inhalants,0,0.0,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Anaesthetics,1,7.9,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
406011131,Kimba - Cleve - Franklin Harbour,12673,Q2,Very Remote Australia,All drug-related,136,1073.1,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Alcohol,15,326.9,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Psychostimulants,11,239.7,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Opioid,5,109.0,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Hallucinogens,0,0.0,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Multiple drug use,3,65.4,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,43.6,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Non-opioid analgesic and antirheumatic,1,21.8,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Cannabinoids,1,21.8,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Other,0,0.0,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",6,130.7,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Inhalants,0,0.0,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Anaesthetics,0,0.0,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Analeptics and opioid receptor antagonists,1,21.8,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,Androgens and anabolic congeners,1,21.8,2024-25
406011132,Le Hunte - Elliston,4589,Q3,Very Remote Australia,All drug-related,46,1002.4,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Alcohol,46,469.3,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Psychostimulants,19,193.9,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Opioid,9,91.8,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Hallucinogens,1,10.2,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Multiple drug use,8,81.6,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",5,51.0,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Non-opioid analgesic and antirheumatic,0,0.0,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Cannabinoids,4,40.8,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Other,1,10.2,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",10,102.0,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Steroids or hormones,0,0.0,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Inhalants,2,20.4,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Anaesthetics,0,0.0,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,Androgens and anabolic congeners,0,0.0,2024-25
406011133,Port Lincoln,9801,Q4,Major Cities of Australia,All drug-related,105,1071.3,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Alcohol,52,490.2,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Psychostimulants,9,84.8,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Opioid,10,94.3,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Hallucinogens,0,0.0,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Multiple drug use,8,75.4,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,18.9,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Non-opioid analgesic and antirheumatic,6,56.6,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Cannabinoids,5,47.1,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Other,0,0.0,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",5,47.1,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Steroids or hormones,0,0.0,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Inhalants,1,9.4,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Anaesthetics,1,9.4,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
406011134,West Coast (SA),10608,Q5 - least disadvantaged,Inner Regional Australia,All drug-related,99,933.3,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Alcohol,63,520.4,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Psychostimulants,26,214.8,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Opioid,10,82.6,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Hallucinogens,4,33.0,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Multiple drug use,11,90.9,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",5,41.3,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Non-opioid analgesic and antirheumatic,5,41.3,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Cannabinoids,9,74.3,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Other,0,0.0,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",6,49.6,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Steroids or hormones,0,0.0,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Inhalants,0,0.0,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Anaesthetics,1,8.3,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
406011135,Western,12106,Q1 - most disadvantaged,Outer Regional Australia,All drug-related,140,1156.5,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Alcohol,32,522.4,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Psychostimulants,6,98.0,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Opioid,4,65.3,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Hallucinogens,1,16.3,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Multiple drug use,2,32.7,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",4,65.3,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Non-opioid analgesic and antirheumatic,2,32.7,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Cannabinoids,3,49.0,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Other,0,0.0,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",5,81.6,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Steroids or hormones,0,0.0,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Inhalants,1,16.3,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Anaesthetics,0,0.0,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Analeptics and opioid receptor antagonists,1,16.3,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
406011136,Whyalla,6125,Q2,Remote Australia,All drug-related,61,995.9,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Alcohol,48,467.6,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Psychostimulants,12,116.9,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Opioid,3,29.2,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Hallucinogens,0,0.0,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Multiple drug use,8,77.9,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,29.2,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Non-opioid analgesic and antirheumatic,2,19.5,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Cannabinoids,10,97.4,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Other,2,19.5,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",10,97.4,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Inhalants,1,9.7,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Anaesthetics,1,9.7,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Analeptics and opioid receptor antagonists,1,9.7,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
406011137,Whyalla - North,10265,Q3,Very Remote Australia,All drug-related,101,983.9,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Alcohol,37,399.9,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Psychostimulants,11,118.9,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Opioid,5,54.0,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Hallucinogens,0,0.0,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Multiple drug use,5,54.0,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",9,97.3,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Non-opioid analgesic and antirheumatic,4,43.2,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Cannabinoids,6,64.9,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Other,0,0.0,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",4,43.2,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Inhalants,0,0.0,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Anaesthetics,0,0.0,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
406021138,APY Lands,9252,Q4,Very Remote Australia,All drug-related,81,875.5,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Alcohol,30,434.0,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Psychostimulants,13,188.1,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Opioid,5,72.3,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Hallucinogens,1,14.5,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Multiple drug use,3,43.4,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",4,57.9,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Non-opioid analgesic and antirheumatic,5,72.3,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Cannabinoids,8,115.7,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Other,1,14.5,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",3,43.4,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Inhalants,0,0.0,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Anaesthetics,0,0.0,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Analeptics and opioid receptor antagonists,1,14.5,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
406021139,Coober Pedy,6912,Q5 - least disadvantaged,Very Remote Australia,All drug-related,74,1070.6,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Alcohol,14,434.8,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Psychostimulants,1,31.1,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Opioid,1,31.1,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Hallucinogens,0,0.0,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Multiple drug use,3,93.2,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",0,0.0,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Non-opioid analgesic and antirheumatic,2,62.1,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Cannabinoids,3,93.2,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Other,0,0.0,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",1,31.1,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Steroids or hormones,0,0.0,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Inhalants,0,0.0,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Anaesthetics,2,62.1,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,Androgens and anabolic congeners,0,0.0,2024-25
406021140,Quorn - Lake Gilles,3220,Q1 - most disadvantaged,Major Cities of Australia,All drug-related,27,838.5,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,Alcohol,23,368.8,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,Psychostimulants,16,256.6,2024-25
406021141,Outback,6236,Q2,Inner Regional Australia,Opioid,5,80.2,2024-25
